,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
15,2008-01-08,65.87000274658203,66.83000183105469,64.16500091552734,36.236351013183594,404600,EZA,1,-0.04096527094646518,37.56926658984921,35.70631858471134,40.08385830685094,-35.06540276367557,12.075169090090943,36.63779258728027,36.63779258728027,0.0
16,2008-01-08,44.970001220703125,44.970001220703125,44.459999084472656,29.763561248779297,5900,IEUS,1,-0.08711682283784938,31.856223999293675,29.27087917046544,0.0,-93.87367533276735,100.0,30.56355158487956,30.56355158487956,0.0
17,2008-01-08,2.7362499237060547,2.794063091278076,2.588124990463257,2.5676369667053223,395232000,QLD,1,-0.02649421031219834,3.231634752359996,2.43679939070641,3.0686514497883906,-94.12056718089318,100.0,2.834217071533203,2.834217071533203,0.0
18,2008-01-09,65.65499877929688,66.50499725341797,64.56999969482422,37.37744140625,374600,EZA,2,0.0031907803611943564,37.76112751152396,35.72578589702794,63.94953735032493,19.960124760984804,12.075169090090936,36.74345670427595,36.74345670427595,0.0
19,2008-01-09,43.72999954223633,45.599998474121094,43.72999954223633,29.422147750854492,7000,IEUS,2,-0.11596152235633284,31.86232847292407,28.93865931568503,0.0,-87.64520001868921,100.0,30.40049389430455,30.40049389430455,0.0
20,2008-01-09,2.600938081741333,2.7012500762939453,2.536875009536743,2.6498358249664307,530166400,QLD,2,-0.02789361019565062,3.1965205395758116,2.4192332473286595,17.151129626683968,-84.11729413051181,100.0,2.8078768934522356,2.8078768934522356,0.0
21,2008-01-10,64.59500122070312,66.62999725341797,64.25,37.16382598876953,335000,EZA,3,0.02258795645081335,37.78395958780962,35.808046141865674,59.369890333879916,-0.7405288642933419,3.098945106417278,36.79600286483765,36.79600286483765,0.0
22,2008-01-10,52.90999984741211,52.90999984741211,43.09000015258789,29.167753219604492,6200,IEUS,3,-0.14553722691940507,31.85621653939095,28.636586080543132,0.0,86.17608613740249,51.81909567211021,30.24640130996704,30.24640130996704,0.0
23,2008-01-10,2.64218807220459,2.7487499713897705,2.6259379386901855,2.651381015777588,573078400,QLD,3,-0.0283099696137743,3.1647610082968054,2.411868809189004,17.384537637919394,-59.657933122876194,80.27045950530324,2.7883149087429047,2.7883149087429047,0.0
24,2008-01-11,64.90499877929688,65.56999969482422,63.77000045776367,36.16608810424805,317400,EZA,4,-0.013824957494229295,37.74110023592774,35.710924435838756,44.107719042295116,-116.93063717633552,8.634402377074696,36.72601233588325,36.72601233588325,0.0
25,2008-01-11,42.959999084472656,43.220001220703125,42.68000030517578,28.772775650024414,6900,IEUS,4,-0.1833997101585041,31.88063907143883,28.284691179619116,0.0,-151.64058508607573,45.21027911513506,30.082665125528973,30.082665125528973,0.0
26,2008-01-11,2.6812500953674316,2.6812500953674316,2.5578129291534424,2.578143835067749,334403200,QLD,4,-0.03180110553739013,3.1439475991120047,2.3859775353348813,15.274590816851301,-79.27365671254161,82.86234593823511,2.764962567223443,2.764962567223443,0.0
27,2008-01-14,66.24500274658203,66.66500091552734,65.70999908447266,37.439266204833984,346400,EZA,0,0.02612640455584625,37.855357857652756,35.73931758790389,58.26905558674088,90.68029376486481,14.965080721419262,36.79733772277832,36.79733772277832,0.0
28,2008-01-14,43.72999954223633,43.72999954223633,43.58000183105469,29.2614803314209,1000,IEUS,0,-0.1824172247435918,31.773470237854983,28.227623054381343,18.549958121862005,-91.54183029696486,48.208114402774875,30.000546646118163,30.000546646118163,0.0
29,2008-01-14,2.656874895095825,2.700000047683716,2.625,2.645509958267212,287228800,QLD,0,-0.030344968889171486,3.118227347566772,2.3878072650888678,24.04641351971111,-54.164778558827415,76.05761285942228,2.75301730632782,2.75301730632782,0.0
30,2008-01-15,65.04499816894531,65.32499694824219,63.09000015258789,35.722023010253906,278200,EZA,1,-0.03685762119484792,37.8945459823533,35.50461769728981,43.04990255285228,-146.67034684246383,26.097391051904513,36.699581839821555,36.699581839821555,0.0
31,2008-01-15,42.65999984741211,42.75,42.4900016784668,28.538475036621094,4200,IEUS,1,-0.21766753371788994,31.766646780273753,27.968615310235833,14.448164197703036,-125.87343797757677,31.739866152781797,29.867631045254793,29.867631045254793,0.0
32,2008-01-15,2.62656307220459,2.6449999809265137,2.516249895095825,2.5246834754943848,339673600,QLD,1,-0.0353042780964814,3.1050856571762364,2.3594337135096874,20.17152855027811,-85.77575438750661,80.54598843094215,2.732259685342962,2.732259685342962,0.0
33,2008-01-16,61.69499969482422,62.709999084472656,59.71500015258789,33.97948455810547,455800,EZA,2,-0.1782522236674069,38.413122615914546,34.532691516775884,33.786516813634236,-269.9729473010826,50.46179399920613,36.472907066345215,36.472907066345215,0.0
34,2008-01-16,41.4900016784668,41.4900016784668,39.7599983215332,27.112565994262695,23700,IEUS,2,-0.3188765238376412,32.04813496269703,27.227949619313875,9.956472034820678,-182.06257075368129,1.534217437148584,29.63804229100545,29.63804229100545,0.0
35,2008-01-16,2.499687910079956,2.5765628814697266,2.418750047683716,2.450518846511841,484432000,QLD,2,-0.04253382171168507,3.0997061009320284,2.317856463282042,18.299135470672027,-108.04823502348998,83.50884577598576,2.708781282107035,2.708781282107035,0.0
36,2008-01-17,61.584999084472656,61.70000076293945,58.20000076293945,32.883365631103516,409800,EZA,3,-0.3426674538023846,38.919891424393946,33.47368556441315,29.636724661505284,-233.7408526164659,57.22817113370575,36.19678849440355,36.19678849440355,0.0
37,2008-01-17,41.43000030517578,41.54999923706055,41.25,27.815481185913086,6500,IEUS,3,-0.3499994315058146,32.01708556223185,26.978605003611,22.2782713319299,-119.75448709718326,2.0617597985856397,29.497845282921425,29.497845282921425,0.0
38,2008-01-17,2.505000114440918,2.5396881103515625,2.391249895095825,2.383152723312378,481065600,QLD,3,-0.051136607483108776,3.0993203022678446,2.268145560593202,16.831093306783913,-115.21824142134822,84.23286360342821,2.6837329314305234,2.6837329314305234,0.0
39,2008-01-18,60.79499816894531,60.79999923706055,58.345001220703125,33.406124114990234,847000,EZA,4,-0.4309868288984404,39.009094510284065,32.98581613860684,33.65690313780411,-172.2715170542878,57.22817113370575,35.997455324445454,35.997455324445454,0.0
40,2008-01-18,41.20000076293945,41.20000076293945,41.08000183105469,27.507532119750977,4400,IEUS,4,-0.3865971291955148,31.999576244960995,26.71178386900036,20.9772923581464,-112.64306572483618,0.43201892998802743,29.355680056980678,29.355680056980678,0.0
41,2008-01-18,2.442500114440918,2.490000009536743,2.3659379482269287,2.370173454284668,433174400,QLD,4,-0.0576639781829158,3.094369954762691,2.228301697077519,16.56620491779853,-116.5122340750201,84.88575191803059,2.661335825920105,2.661335825920105,0.0
42,2008-01-22,56.064998626708984,59.40999984741211,56.064998626708984,32.95082473754883,1177400,EZA,1,-0.5191121228201254,39.09545314919351,32.49324008811117,32.00914817884771,-171.4959080183209,65.36388056172282,35.79434661865234,35.79434661865234,0.0
43,2008-01-22,38.5,40.040000915527344,38.099998474121094,26.804607391357422,57400,IEUS,1,-0.4509773663855263,32.05376947407636,26.317447617801896,18.43520769454267,-149.22039507031528,22.698264479877505,29.18560854593913,29.18560854593913,0.0
44,2008-01-22,2.1424999237060547,2.342813014984131,2.1046879291534424,2.2413136959075928,596361600,QLD,1,-0.06949760468044408,3.1036207860392637,2.1630479151326116,14.26108511600907,-165.39010621420735,89.6254435402042,2.6333343505859377,2.6333343505859377,0.0
45,2008-01-23,55.1349983215332,59.13999938964844,54.21500015258789,32.956451416015625,767600,EZA,2,-0.5791151209940111,39.10756976106942,32.12638657590568,32.05167623382167,-154.00919191313116,70.26897347209345,35.61697816848755,35.61697816848755,0.0
46,2008-01-23,38.81999969482422,38.81999969482422,38.150001525878906,25.572834014892578,4200,IEUS,2,-0.5688670465598484,32.267522175108,25.652098100389438,15.114819927361907,-150.33299207917193,22.6982644798775,28.95981013774872,28.95981013774872,0.0
47,2008-01-23,2.115000009536743,2.2925000190734863,2.0165629386901855,2.2610902786254883,826288000,QLD,2,-0.07640393491950181,3.1010539446910856,2.119084247485733,16.114257499454183,-154.96779696799948,90.6793807879837,2.6100690960884094,2.6100690960884094,0.0
48,2008-01-24,59.11000061035156,61.34000015258789,59.07500076293945,34.347660064697266,476800,EZA,3,-0.5315946766879591,38.97768919950784,32.10693559584487,41.42327250738998,-67.6751764656445,44.292665592347035,35.542312397676355,35.542312397676355,0.0
49,2008-01-24,40.5,40.83000183105469,40.5,27.273221969604492,2700,IEUS,3,-0.5464870218072342,32.16611897489351,25.555079163175193,32.48109336802263,-76.91666025694387,4.201712585417883,28.86059906903435,28.86059906903435,0.0
50,2008-01-24,2.288749933242798,2.3581249713897705,2.2674999237060547,2.326911211013794,407104000,QLD,3,-0.07664950897098999,3.088251099260778,2.0985744005543214,21.92443013158639,-99.8715920226202,76.41313364985379,2.5934127499075497,2.5934127499075497,0.0
51,2008-01-25,59.30500030517578,59.685001373291016,57.25,32.518001556396484,470200,EZA,4,-0.6040354443266764,38.999227572675686,31.74936268475704,34.87851148427508,-103.78522844143014,50.93091788753814,35.37429512871636,35.37429512871636,0.0
52,2008-01-25,41.84000015258789,41.84000015258789,40.970001220703125,27.447275161743164,4100,IEUS,4,-0.5116647176535913,32.057384760141375,25.506777388228308,33.91278485233222,-56.0402214310532,3.6037778900401447,28.78208107418484,28.78208107418484,0.0
53,2008-01-25,2.4543750286102295,2.4543750286102295,2.247188091278076,2.2249348163604736,472144000,QLD,4,-0.08232621063430479,3.083464633205664,2.062418873993093,19.733793511643995,-93.87012128109981,57.892219015179734,2.5729417535993786,2.5729417535993786,0.0
54,2008-01-28,56.915000915527344,57.79999923706055,55.974998474121094,32.48989486694336,236000,EZA,0,-0.6541628613251405,38.98568231890581,31.459286858340285,34.791157809070526,-116.7389164995075,54.94083898758405,35.22248458862305,35.22248458862305,0.0
55,2008-01-28,41.5099983215332,42.900001525878906,40.70000076293945,27.808788299560547,16200,IEUS,0,-0.45548932234891737,31.945052861007085,25.516657416349517,36.79255373000693,-42.01377613476389,11.076698869418918,28.7308551386783,28.7308551386783,0.0
56,2008-01-28,2.2559380531311035,2.3031249046325684,2.215938091278076,2.258927345275879,356918400,QLD,0,-0.08350687828860703,3.073050840789279,2.0397785181649,22.40723293551602,-100.24235855386861,59.37256635127414,2.5564146794770894,2.5564146794770894,0.0
57,2008-01-29,58.69499969482422,58.69499969482422,57.52000045776367,32.72317123413086,167800,EZA,1,-0.6696985099297237,38.92709072846373,31.267947113333143,36.163853304466606,-87.69684945397361,45.98876667219283,35.09751892089844,35.09751892089844,0.0
58,2008-01-29,42.0,42.040000915527344,41.90999984741211,28.06316566467285,1300,IEUS,1,-0.3901143619847751,31.840158762234186,25.55478256772187,38.73578587481007,-34.41035026641441,11.076698869418903,28.697470664978027,28.697470664978027,0.0
59,2008-01-29,2.318125009536743,2.327188014984131,2.2618749141693115,2.2694337368011475,250310400,QLD,1,-0.0827243234466275,3.0610420160825242,2.0230892486040606,23.224853164484514,-85.65983327452442,54.8903675167007,2.5420656323432924,2.5420656323432924,0.0
60,2008-01-30,58.56999969482422,59.900001525878906,56.0,32.35498809814453,339400,EZA,2,-0.6980338833301474,38.837441879428944,30.936295074306408,34.962190121376324,-86.76940563877756,51.11627236703815,34.96692221505301,34.96692221505301,0.0
61,2008-01-30,41.900001525878906,42.56999969482422,41.63999938964844,28.404590606689453,15700,IEUS,2,-0.31233977115808287,31.461670994973822,25.649425768637016,41.24391188424865,-27.04337209075156,14.84824823335642,28.683523995535715,28.683523995535715,0.0
62,2008-01-30,2.28125,2.393749952316284,2.275312900543213,2.266652822494507,416428800,QLD,2,-0.08131219715399185,2.971954202832252,2.03223392945382,23.158035792338126,-73.42947234830902,42.998579401278,2.528950736636207,2.528950736636207,0.0
63,2008-01-31,55.935001373291016,59.150001525878906,55.845001220703125,32.978939056396484,368000,EZA,3,-0.6698017912638363,38.58753929991081,30.781198111588218,38.5422830494245,-83.63730868035219,51.616956120534766,34.87655934420499,34.87655934420499,0.0
64,2008-01-31,40.970001220703125,42.099998474121094,40.970001220703125,28.18366813659668,6100,IEUS,3,-0.2632228682413178,31.04473438617787,25.769128414420276,40.14381969504302,-42.06558105905838,8.622569118948745,28.660803274674848,28.660803274674848,0.0
65,2008-01-31,2.239687919616699,2.418750047683716,2.2356250286102295,2.319185972213745,493033600,QLD,3,-0.0757263208796255,2.8911392181429796,2.0481549293484753,27.248275830859768,-66.30538239842703,45.65780675472432,2.5194159746170044,2.5194159746170044,0.0
66,2008-02-01,58.54999923706055,60.630001068115234,58.529998779296875,34.03288650512695,624200,EZA,4,-0.5683628152599809,38.216317997503474,30.818245830011172,43.935049273415416,-42.513629782185404,37.266648440318136,34.839877916418985,34.839877916418985,0.0
67,2008-02-01,42.459999084472656,42.86000061035156,42.459999084472656,28.58533477783203,16500,IEUS,4,-0.1947214235720871,30.64184377197283,25.935034012756176,43.003180652793745,-9.99138461718893,14.258410731120227,28.657522035681684,28.657522035681684,0.0
68,2008-02-01,2.4065630435943604,2.449687957763672,2.3471879959106445,2.394895315170288,375382400,QLD,4,-0.06535292338211818,2.7854261948269725,2.0948454306918265,32.597212877904255,-43.03686214739657,40.20729528749442,2.5140020329019297,2.5140020329019297,0.0
69,2008-02-04,59.8849983215332,59.91999816894531,58.95000076293945,33.20096206665039,409400,EZA,0,-0.5400611256152672,37.99492174542433,30.72289327227586,40.997527974551204,-49.712072177890335,37.26664844031815,34.77158975601196,34.77158975601196,0.0
70,2008-02-04,42.900001525878906,42.970001220703125,42.869998931884766,28.73261833190918,2200,IEUS,0,-0.12909423893496808,30.361579849468388,26.05195317055114,44.017613125144536,-1.610859125517459,15.068869117465336,28.660651048024494,28.660651048024494,0.0
71,2008-02-04,2.419374942779541,2.4237499237060547,2.331249952316284,2.3111512660980225,233129600,QLD,0,-0.06228190429557934,2.741241706861869,2.0974668845993127,30.06761809538014,-54.111973277226944,41.41455568069949,2.5055499176184335,2.5055499176184335,0.0
72,2008-02-05,56.72999954223633,57.0099983215332,55.0,31.034034729003906,603800,EZA,1,-0.6623161132096627,37.907063586196635,30.28911485008266,34.73901533154117,-113.23552203035027,51.31867143198758,34.62208755493164,34.62208755493164,0.0
73,2008-02-05,41.650001525878906,41.720001220703125,41.209999084472656,27.594560623168945,3400,IEUS,1,-0.15564363514024748,30.107689228975634,26.075554522550245,38.535292094230286,-53.142358363259824,0.15552074697641993,28.618007431030275,28.618007431030275,0.0
74,2008-02-05,2.2690629959106445,2.3168749809265137,2.2140629291534424,2.201141357421875,392284800,QLD,1,-0.06680774690061542,2.7038743212232923,2.0857930705537466,27.199288002488515,-84.58215850600901,49.43838846125026,2.4933735752105712,2.4933735752105712,0.0
75,2008-02-06,56.15999984741211,56.994998931884766,54.810001373291016,31.12116050720215,441800,EZA,2,-0.7436059412064111,37.73283201729235,29.951827368388802,35.15077502463892,-107.88959714743187,51.872973336605554,34.487436514634354,34.487436514634354,0.0
76,2008-02-06,41.29999923706055,41.34000015258789,40.66999816894531,27.226362228393555,3800,IEUS,2,-0.20034058445559566,29.853115706112565,26.07640814337474,36.993232632558005,-67.82026105417596,4.547105786387649,28.564482615544247,28.564482615544247,0.0
77,2008-02-06,2.2428131103515625,2.270313024520874,2.115000009536743,2.1075074672698975,319017600,QLD,2,-0.0761225978251705,2.6948926198506054,2.048761821982891,25.09170451070399,-103.45662859503648,55.00683418114162,2.4785325710590067,2.4785325710590067,0.0
78,2008-02-07,54.654998779296875,56.2599983215332,54.3849983215332,31.067768096923828,366000,EZA,3,-0.8020375775430821,37.22909620966847,29.824595845080072,35.010736486287826,-110.95386676796456,53.14856630487937,34.360782128793225,34.360782128793225,0.0
79,2008-02-07,40.220001220703125,40.220001220703125,40.119998931884766,26.85816192626953,2300,IEUS,3,-0.258923600338651,29.655169327615507,26.0179559394133,35.52270236238299,-90.92378963807744,8.909276705022888,28.501285552978516,28.501285552978516,0.0
80,2008-02-07,2.0815629959106445,2.2278130054473877,2.0665628910064697,2.150770425796509,520441600,QLD,3,-0.0794241055336542,2.656334417289791,2.0374134846267133,27.766985462513105,-103.04318066171719,57.4558084937237,2.466393232345581,2.466393232345581,0.0
81,2008-02-08,54.35499954223633,55.1349983215332,53.8650016784668,30.7023868560791,185400,EZA,4,-0.8643768568978345,36.691166537925156,29.716381603554336,34.050396925923465,-118.99434785633379,54.71827210560984,34.23012515476772,34.23012515476772,0.0
82,2008-02-08,40.0,40.2599983215332,39.97999954223633,26.951885223388672,6000,IEUS,4,-0.29488302646176834,29.47143461170941,25.980103855697816,36.19061995839661,-87.41920149238882,10.028066208536172,28.445949826921737,28.445949826921737,0.0
83,2008-02-08,2.168750047683716,2.226562976837158,2.1434381008148193,2.178582191467285,342976000,QLD,4,-0.07908399786179254,2.605819100208507,2.040648919276966,29.442764079481307,-89.03317791803711,57.455808493723694,2.456114266599928,2.456114266599928,0.0
84,2008-02-11,53.904998779296875,55.77000045776367,53.375,30.691143035888672,397400,EZA,0,-0.9037744069999043,36.295746061795896,29.564307572847653,34.020690008229565,-112.15103931231461,48.2351397586238,34.108091288599475,34.108091288599475,0.0
85,2008-02-11,40.439998626708984,40.59000015258789,40.439998626708984,27.16611671447754,2100,IEUS,0,-0.30406724372118177,29.335208742274162,25.955663831578377,37.71625201531826,-71.6517472806706,6.725169523073,28.401817650630555,28.401817650630555,0.0
86,2008-02-11,2.231874942779541,2.2721879482269287,2.2034380435943604,2.227407217025757,280556800,QLD,0,-0.07437931271321307,2.564178993256547,2.0472153644247277,32.29533639985948,-71.29618699040779,48.741716051248964,2.448227816614611,2.448227816614611,0.0
87,2008-02-12,56.25,57.375,55.654998779296875,31.51183319091797,662000,EZA,1,-0.8644342961383451,35.298420342666006,29.96888999058595,38.09848405633015,-75.92346703837819,33.15940308690544,34.02154935201009,34.02154935201009,0.0
88,2008-02-12,40.72999954223633,40.81999969482422,40.47999954223633,27.099166870117188,19100,IEUS,1,-0.3125704679576842,29.060188681084156,26.01445254663801,37.4269580800473,-66.9019736697815,4.3904926872740715,28.358395957946776,28.358395957946776,0.0
89,2008-02-12,2.2815630435943604,2.3103129863739014,2.1987500190734863,2.211029052734375,330924800,QLD,1,-0.07103281647235837,2.4898917051034286,2.0780545620245623,31.84851872559794,-67.64135495848886,41.73503928980689,2.440321191151937,2.440321191151937,0.0
90,2008-02-13,57.275001525878906,57.349998474121094,55.83000183105469,32.08799362182617,294600,EZA,2,-0.781554304493632,34.69173968136232,30.212167713046853,40.75760205305038,-67.25165357982122,33.159403086905435,33.87221590677897,33.959176586520286,0.0
91,2008-02-13,41.0,41.4900016784668,41.0,27.775310516357422,1200,IEUS,2,-0.2661389846204294,28.95309078502248,26.04523399067332,42.06925159500615,-38.62159543670502,2.2670468698452853,28.242805099487306,28.339586750153572,0.0
92,2008-02-13,2.2821879386901855,2.335937976837158,2.2637500762939453,2.2898292541503906,235196800,QLD,2,-0.06183288165672218,2.4443666452788304,2.100094199714761,36.2391785989259,-47.367942360891924,37.095037468237855,2.4144460280736286,2.435466612538984,0.0
93,2008-02-14,58.53499984741211,58.53499984741211,57.119998931884766,32.16387176513672,528400,EZA,3,-0.702169929226752,34.48442102325794,30.23792509185437,41.102294071509384,-45.42564390078817,22.636881911869043,33.7100471496582,33.90307331085205,0.0
94,2008-02-14,41.689998626708984,41.7400016784668,41.599998474121094,27.84894561767578,1000,IEUS,3,-0.22136096286431695,28.98597888359881,26.085983854438297,42.54943681916739,-21.062210003079883,4.691490561093673,28.13256969451904,28.32425421476364,0.0
95,2008-02-14,2.3324999809265137,2.3324999809265137,2.2353129386901855,2.2175185680389404,354355200,QLD,3,-0.05925208276570748,2.412230174437541,2.10893064270876,34.150598087662786,-56.34007827008217,39.44664580087857,2.389425786336263,2.4286557361483574,0.0
96,2008-02-15,57.619998931884766,57.650001525878906,56.73500061035156,32.15263366699219,173800,EZA,4,-0.6328424979377658,34.43515993004638,30.21411298865479,41.065685982229425,-52.72016655112793,24.70334351041107,33.53598086039225,33.85002968528054,0.0
97,2008-02-15,41.90999984741211,41.95000076293945,41.79999923706055,28.08325958251953,2900,IEUS,4,-0.1664533461728901,29.015094381160406,26.083646196537348,44.0753829858548,-5.294069287397678,6.768202343642217,28.03683884938558,28.31695134711988,0.0
98,2008-02-15,2.2200000286102295,2.2428131103515625,2.1912500858306885,2.2094836235046387,247113600,QLD,4,-0.05714539684405606,2.393554588191774,2.1102393189737536,33.92584420810961,-72.13450808192461,42.97747688253137,2.363571222623189,2.4220141569773355,0.0
99,2008-02-19,59.380001068115234,59.83000183105469,58.220001220703125,32.883365631103516,313400,EZA,1,-0.5169255206491101,34.36511887245973,30.23187819785277,44.39687113099735,-12.12299519069428,7.347465706606089,33.41981137593587,33.82159838956945,0.0
100,2008-02-19,42.47999954223633,42.65999984741211,42.2599983215332,28.2907772064209,3200,IEUS,1,-0.10615125118075497,29.090945265016103,26.086119821348646,45.403958211466986,26.256338242457616,13.574203570454376,27.967662556966147,28.316181519452265,0.0
101,2008-02-19,2.285938024520874,2.293750047683716,2.171562910079956,2.1884706020355225,303756800,QLD,1,-0.0564036164597681,2.3755565053679017,2.1100671165727114,33.33236717343165,-68.28119245922196,33.36769988012491,2.345627522468567,2.4151452288908115,0.0
102,2008-02-20,57.14500045776367,59.025001525878906,56.83000183105469,32.95363998413086,361000,EZA,2,-0.4150555255052808,34.36544708961813,30.231831505352574,44.70779670366869,-27.95426848006222,15.375113944685056,33.309919357299805,33.79679957798549,0.0
103,2008-02-20,41.630001068115234,42.150001525878906,41.630001068115234,28.1234188079834,3900,IEUS,2,-0.07029454741883256,29.12749438673212,26.181451841295225,44.52155070153475,6.295622567327125,6.219316153874919,27.908528073628744,28.310674013410296,0.0
104,2008-02-20,2.1703128814697266,2.2528131008148193,2.169374942779541,2.208557367324829,342844800,QLD,2,-0.053670055356951796,2.374801879031515,2.107546110050822,34.46603149862797,-69.60794512964384,33.572704640334386,2.329527656237284,2.409242718560355,0.0
105,2008-02-21,59.5,59.68000030517578,58.06999969482422,32.751285552978516,818000,EZA,3,-0.34580888640056884,34.34344488263164,30.233317126035352,43.975300882085214,-7.002041840339812,10.550300395685278,33.1937505086263,33.7677575217353,0.0
106,2008-02-21,42.70000076293945,42.70000076293945,42.560001373291016,28.491615295410156,1200,IEUS,3,-0.013748841737168505,28.947319407495193,26.653504948583908,46.87149963349819,52.61793448629316,11.563890060514348,27.866129875183105,28.315700160132515,0.0
107,2008-02-21,2.278125047683716,2.288438081741333,2.1778130531311035,2.1748735904693604,297376000,QLD,3,-0.05344688069026926,2.3733185694925036,2.10040775077422,33.478459108650426,-65.69821024070973,26.783492773382612,2.3164355436960857,2.4027324650022717,0.0
108,2008-02-22,60.005001068115234,60.005001068115234,58.040000915527344,33.38365173339844,310400,EZA,4,-0.23989082661592676,34.13049595838299,30.34986521715412,46.79346348081682,9.832688725552227,8.15142211494388,33.06062418619792,33.75737628421268,0.0
109,2008-02-22,42.599998474121094,42.599998474121094,42.36000061035156,28.384511947631836,2100,IEUS,4,0.022559327331599377,29.003021086749605,26.708932267132234,46.28158523187215,50.808580841718246,9.145976975047155,27.831542015075684,28.317559938173037,0.0
110,2008-02-22,2.2096879482269287,2.21875,2.1206250190734863,2.194033145904541,353696000,QLD,4,-0.05121028639709291,2.361037172658116,2.099401341097683,34.581436387678636,-83.92264617509271,32.65713455024137,2.3012421210606893,2.3970919428644955,0.0
111,2008-02-25,59.90999984741211,60.75,59.18000030517578,34.11720657348633,352200,EZA,0,-0.09862042286309247,34.38698726318425,30.253294414061845,49.82235682753576,51.235661913597916,2.691126341047714,32.95907020568848,33.76684550235146,0.0
112,2008-02-25,42.77000045776367,43.540000915527344,42.77000045776367,29.14767074584961,3600,IEUS,0,0.10858840218832455,29.20644799218969,26.67554492010279,50.84204937344555,123.44224151161696,18.067412332996845,27.830872599283854,28.339404959427682,0.0
113,2008-02-25,2.205625057220459,2.249063014984131,2.1762499809265137,2.2029950618743896,300688000,QLD,0,-0.04819184552357614,2.3604935529770756,2.097750985330114,35.102119480296636,-63.33013665774943,26.889321350375685,2.2862959225972492,2.391984130206861,0.0
