1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,BNR.DE,CON.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,HFG.DE,HNR1.DE,IFX.DE,LIN.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,PUM.DE,QIA.DE,RWE.DE,SAP.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
,22.326780319213867,15.867074012756348,49.04216003417969,12.152847290039062,14.106450080871582,20.036714553833008,,33.84829330444336,27.641788482666016,34.75654602050781,,8.690719604492188,5.718760967254639,8.157491683959961,14.445361137390137,6.631525993347168,33.052886962890625,15.776683807373047,,18.728567123413086,5.734133720397949,23.641244888305664,18.037248611450195,18.422945022583008,,42.7442741394043,,16.464981079101562,8.200820922851562,20.23572540283203,23.246814727783203,34.113468170166016,2.9061813354492188,,,16.870454788208008,
,22.585351943969727,16.351821899414062,49.26897048950195,12.197202682495117,14.456003189086914,19.941946029663086,,33.87563705444336,28.778791427612305,34.94396209716797,,8.685572624206543,5.704554557800293,8.15626049041748,14.41771411895752,6.630687236785889,32.86592483520508,15.648303031921387,,18.708696365356445,5.681108474731445,23.641244888305664,17.985715866088867,19.255216598510742,,42.820343017578125,,16.401437759399414,8.390146255493164,20.138704299926758,23.246814727783203,34.437828063964844,2.915740966796875,,,16.79981231689453,
,22.68839454650879,15.942174911499023,48.815345764160156,12.234549522399902,14.533019065856934,19.740577697753906,,34.34062957763672,28.804054260253906,34.923152923583984,,8.6444091796875,5.70810604095459,8.151333808898926,14.545882225036621,6.614737510681152,32.97276306152344,15.762420654296875,,19.046445846557617,5.582637310028076,23.641244888305664,18.16608238220215,19.774917602539062,,43.000999450683594,,16.388378143310547,8.350288391113281,20.08788299560547,23.18018341064453,34.661529541015625,2.9635403156280518,,,17.018156051635742,
,22.727275848388672,15.634936332702637,47.88750076293945,12.360610961914062,14.491548538208008,19.533275604248047,,34.87400436401367,29.056724548339844,34.584747314453125,,8.84508228302002,5.764937877655029,8.210465431213379,14.523263931274414,6.652514457702637,32.41853332519531,15.626906394958496,,19.086183547973633,5.590211391448975,23.641244888305664,18.202157974243164,19.484939575195312,,42.33067321777344,,16.370967864990234,8.26060676574707,20.198760986328125,22.963634490966797,34.64474868774414,2.9253013134002686,,,17.16586685180664,
,22.622295379638672,15.737344741821289,47.408103942871094,12.274236679077148,14.461926460266113,19.41482162475586,,35.038108825683594,28.76615333557129,34.131805419921875,,8.798773765563965,5.764937877655029,8.180899620056152,14.638872146606445,6.673498630523682,32.88595962524414,15.548455238342285,,19.092805862426758,5.484163284301758,23.641244888305664,18.03209686279297,19.277812957763672,,42.311649322509766,,15.895666122436523,8.33035945892334,20.037059783935547,22.65083885192871,34.437828063964844,2.904268980026245,,,17.159440994262695,
,22.667007446289062,15.716865539550781,46.99571990966797,12.145842552185059,14.781852722167969,19.26082992553711,,35.25008773803711,29.0251407623291,33.98081970214844,,8.917121887207031,5.768491268157959,8.257275581359863,14.978143692016602,6.631525993347168,33.72062301635742,15.634037971496582,,19.205387115478516,5.438714027404785,23.641244888305664,17.99086570739746,19.567790985107422,,41.83624267578125,,15.863454818725586,8.250643730163574,20.064781188964844,22.4842586517334,34.124656677246094,2.9061813354492188,,,17.031005859375,
,22.735057830810547,15.675897598266602,46.856544494628906,12.108492851257324,14.734460830688477,19.284521102905273,,35.53044891357422,28.62718963623047,33.512264251708984,,8.891392707824707,5.732970714569092,8.318868637084961,15.123893737792969,6.7070746421813965,32.97944259643555,15.655436515808105,,19.198766708374023,5.302368640899658,23.641244888305664,17.908411026000977,19.30040740966797,,41.64607620239258,,16.623424530029297,8.170926094055176,20.060163497924805,22.628629684448242,34.180580139160156,2.944420576095581,,,16.94751739501953,
,22.871145248413086,15.778316497802734,47.42355728149414,12.073478698730469,14.781852722167969,19.47405242919922,,35.89286422729492,28.848276138305664,33.60597610473633,,8.91197395324707,5.754281044006348,8.402636528015137,15.272180557250977,6.715470790863037,32.81250762939453,16.083375930786133,,19.69545555114746,5.264493942260742,23.641244888305664,18.037248611450195,19.266517639160156,,42.28312301635742,,16.62689971923828,8.250643730163574,20.129459381103516,23.004352569580078,34.58882141113281,2.902357578277588,,,17.371370315551758,
,22.79143524169922,15.703210830688477,46.5678825378418,12.045462608337402,14.781852722167969,19.094995498657227,,35.84499740600586,29.675764083862305,33.32484436035156,,8.839938163757324,5.860842704772949,8.358288764953613,15.41039752960205,6.715470790863037,32.98611831665039,16.161834716796875,,19.589494705200195,5.362966060638428,23.641244888305664,17.83111000061035,19.19872283935547,,41.69361877441406,,16.298717498779297,8.180891036987305,19.9030818939209,22.436138153076172,34.56085968017578,2.927212953567505,,,17.18513298034668,
,22.260679244995117,15.771485328674316,46.475101470947266,12.173856735229492,14.639663696289062,19.14237403869629,,35.49625778198242,29.814722061157227,33.49144744873047,,8.937703132629395,5.807562351226807,8.337347030639648,15.239500999450684,6.715470790863037,33.44017028808594,16.240283966064453,,19.437177658081055,5.4008402824401855,23.641244888305664,17.789878845214844,18.886152267456055,,41.2657470703125,,16.283044815063477,8.26060676574707,19.764480590820312,22.06041717529297,35.56748962402344,2.9253013134002686,,,16.9154052734375,
,22.24123764038086,15.703210830688477,46.248287200927734,12.09915542602539,14.775928497314453,18.976537704467773,,35.133846282958984,29.631542205810547,33.47581481933594,,8.953139305114746,5.8004584312438965,8.350898742675781,15.483281135559082,6.714630126953125,33.99440002441406,16.211753845214844,,19.370952606201172,5.317518711090088,23.641244888305664,17.779571533203125,18.837196350097656,,41.023292541503906,,16.4310359954834,8.190855026245117,19.806060791015625,21.84016227722168,35.04801559448242,2.9253013134002686,,,17.075958251953125,
,22.328723907470703,15.94899845123291,46.88231658935547,12.229881286621094,14.45007610321045,19.053531646728516,,36.41255187988281,30.13055992126465,33.97041320800781,,9.194977760314941,5.8892598152160645,8.465461730957031,15.624009132385254,6.614737510681152,34.45513153076172,16.35440444946289,,19.556385040283203,5.393265724182129,23.641244888305664,17.97540855407715,19.16106605529785,,41.679351806640625,,16.46063804626465,8.180891036987305,20.43438720703125,22.078920364379883,34.728355407714844,2.877501964569092,,,17.641088485717773,
,22.398712158203125,16.181135177612305,47.031803131103516,12.360610961914062,14.65743637084961,19.408903121948242,,36.84335708618164,30.03580665588379,34.45458221435547,,9.158956527709961,5.875051498413086,8.46423053741455,15.520976066589355,6.614737510681152,34.38835906982422,16.30447769165039,,19.503402709960938,5.484163284301758,23.641244888305664,18.155773162841797,19.194957733154297,,41.5367317199707,,16.39795684814453,8.180891036987305,20.83633041381836,21.951213836669922,35.01947784423828,2.869854211807251,,,18.097047805786133,
,22.357891082763672,16.119688034057617,47.4751091003418,12.402626037597656,14.562644958496094,19.308212280273438,,36.87070846557617,30.016862869262695,34.37128829956055,,9.133230209350586,5.846634387969971,8.530752182006836,15.460659980773926,6.6122212409973145,36.057708740234375,16.48991584777832,,19.47028923034668,5.415990829467773,23.641244888305664,18.38253402709961,19.654403686523438,,41.86001205444336,,16.224721908569336,8.230713844299316,21.219785690307617,22.19182586669922,34.716949462890625,2.8679425716400146,,,17.621822357177734,
,22.462873458862305,15.76465892791748,47.30500793457031,12.372279167175293,14.497474670410156,19.36743927001953,,36.80232620239258,29.966333389282227,34.819026947021484,,9.143523216247559,5.8395304679870605,8.506114959716797,15.387779235839844,6.706236839294434,35.38996124267578,16.760948181152344,,19.370952606201172,5.264493942260742,23.641244888305664,18.336153030395508,19.84646987915039,,41.77918243408203,,16.256927490234375,8.539615631103516,21.164350509643555,22.019697189331055,34.02626037597656,2.9061813354492188,,,17.519073486328125,
,22.55229949951172,15.83293342590332,47.521514892578125,12.535685539245605,14.870720863342285,19.468124389648438,,38.251991271972656,30.080026626586914,35.68846130371094,,9.215559005737305,5.867947578430176,8.66625690460205,15.608930587768555,6.744848728179932,36.4984016418457,17.231678009033203,,19.75505828857422,5.370542049407959,23.641244888305664,18.470144271850586,19.959442138671875,,42.21657180786133,,16.539846420288086,8.758833885192871,21.94513511657715,22.386167526245117,34.35162353515625,2.9826595783233643,,,17.53191566467285,
,22.668956756591797,15.983137130737305,48.53184127807617,12.61038875579834,15.066235542297363,19.687271118164062,,38.976829528808594,30.320066452026367,35.45417404174805,,9.277305603027344,5.896363735198975,8.62314224243164,15.84516716003418,6.71966552734375,36.87233352661133,17.260204315185547,,19.814661026000977,5.476588726043701,23.641244888305664,18.593830108642578,19.699600219726562,,42.872642517089844,,15.926137924194336,8.968090057373047,21.88045310974121,22.747085571289062,34.6484489440918,3.011338949203491,,,17.859434127807617,
,22.74671745300293,16.02410125732422,48.64009094238281,12.722441673278809,15.042533874511719,19.663578033447266,,38.36140060424805,30.875930786132812,35.58433151245117,,9.297883987426758,5.907018661499023,8.603431701660156,16.083908081054688,6.828795909881592,36.458335876464844,17.15321922302246,,20.112680435180664,5.681108474731445,23.641244888305664,18.707204818725586,19.767385482788086,,42.953468322753906,,16.27608299255371,8.968090057373047,21.825014114379883,22.824817657470703,34.477203369140625,2.973100423812866,,,17.846590042114258,
,22.229572296142578,15.996792793273926,48.361724853515625,12.829817771911621,15.172876358032227,19.533275604248047,,38.05368423461914,31.305461883544922,35.08974075317383,,9.282449722290039,5.860842704772949,8.571404457092285,16.259828567504883,6.967300891876221,36.27137756347656,16.903596878051758,,20.23188591003418,5.696259498596191,23.641244888305664,18.614437103271484,19.756088256835938,,42.8346061706543,,15.84343433380127,8.938196182250977,21.64483070373535,22.92106056213379,34.55712127685547,2.9826595783233643,,,17.827322006225586,
,21.780467987060547,15.90803050994873,48.19676971435547,12.799474716186523,15.433560371398926,19.64580535888672,,37.616050720214844,31.0906925201416,35.02726745605469,,9.267012596130371,5.811114311218262,8.59234619140625,16.252290725708008,6.984088897705078,35.323184967041016,16.80373764038086,,19.940488815307617,5.643235206604004,23.641244888305664,18.39283561706543,19.417152404785156,,42.73951721191406,,15.48652458190918,8.878409385681152,21.67255210876465,22.67304801940918,34.5514030456543,2.9807474613189697,,,17.782373428344727,
,21.930173873901367,16.153825759887695,49.05246353149414,12.979219436645508,15.61129379272461,19.663578033447266,,38.21780014038086,31.80447769165039,35.240726470947266,,9.333904266357422,5.8004584312438965,8.793140411376953,16.279932022094727,7.134348392486572,34.96928405761719,16.860794067382812,,20.470294952392578,5.726557731628418,23.641244888305664,18.470144271850586,19.33806800842285,,43.23869705200195,,15.517858505249023,9.237133979797363,22.014432907104492,22.872943878173828,35.04801559448242,2.9922194480895996,,,17.910810470581055,
,21.970996856689453,16.112857818603516,49.22772979736328,13.032913208007812,15.676466941833496,19.539203643798828,,38.51183319091797,31.34336280822754,35.23031234741211,,9.313322067260742,5.8004584312438965,8.745098114013672,16.335220336914062,7.068032264709473,34.65545654296875,16.84653091430664,,20.695463180541992,5.855329513549805,23.641244888305664,18.341306686401367,19.432222366333008,,43.34329605102539,,15.514379501342773,9.227168083190918,21.764957427978516,23.174631118774414,34.93385314941406,3.001779317855835,,,18.398876190185547,
,22.027379989624023,16.351821899414062,49.346290588378906,13.165974617004395,15.593523025512695,19.5155086517334,,38.190452575683594,31.13491439819336,35.4645881652832,,9.267012596130371,5.796906471252441,8.832561492919922,16.44077491760254,7.093217372894287,35.189640045166016,16.746681213378906,,21.059701919555664,5.83260440826416,23.641244888305664,18.418607711791992,19.315471649169922,,43.45263671875,,15.886960983276367,8.868444442749023,22.042156219482422,23.187589645385742,34.945274353027344,3.0361945629119873,,,18.315391540527344,
,22.177080154418945,16.406436920166016,48.56276321411133,13.08193302154541,15.421712875366211,19.337827682495117,,38.15625762939453,31.27388572692871,35.188663482666016,,9.303031921386719,5.779147148132324,8.727851867675781,16.327686309814453,6.984088897705078,34.85577392578125,16.66109275817871,,20.96698570251465,5.718982696533203,23.641244888305664,18.320690155029297,19.206260681152344,,43.26247787475586,,16.22298240661621,9.06773567199707,21.848112106323242,22.928470611572266,34.694114685058594,3.191063642501831,,,18.44502067565918,
,22.250957489013672,16.461061477661133,48.56791305541992,13.14262866973877,15.652766227722168,19.373361587524414,,38.5255126953125,32.682498931884766,35.08974075317383,,9.220705032348633,5.72586727142334,8.764808654785156,16.372920989990234,7.134348392486572,35.189640045166016,16.86793327331543,,21.125925064086914,5.643235206604004,23.641244888305664,18.284616470336914,20.125146865844727,,43.41936492919922,,16.113292694091797,9.565962791442871,21.926651000976562,22.761890411376953,34.34592056274414,3.1929759979248047,,,18.530292510986328,
,22.311229705810547,16.638574600219727,47.841102600097656,13.25234603881836,15.848281860351562,19.320056915283203,,38.69646453857422,33.44681167602539,34.73051834106445,,9.236141204833984,5.679689407348633,8.684736251831055,16.403076171875,7.051242351531982,35.31651306152344,16.99631118774414,,21.324604034423828,5.688683986663818,23.641244888305664,18.274311065673828,20.99507713317871,,43.02477264404297,,16.148117065429688,9.526104927062988,21.88969612121582,22.58050537109375,34.25458908081055,3.202535629272461,,,18.497495651245117,
,22.348163604736328,16.740991592407227,48.33080291748047,13.245342254638672,15.871977806091309,19.36743927001953,,38.96997833251953,33.41522979736328,34.688865661621094,,9.28759479522705,5.661929607391357,8.411260604858398,16.59156036376953,7.13686466217041,34.12126541137695,17.15321922302246,,21.125925064086914,5.817455768585205,23.641244888305664,18.346458435058594,21.465822219848633,,43.23869705200195,,16.034948348999023,9.585891723632812,21.159727096557617,22.821115493774414,34.37445068359375,3.2426860332489014,,,18.720518112182617,
,22.040985107421875,16.065067291259766,48.05244445800781,13.102941513061523,15.640923500061035,19.130529403686523,,38.28617858886719,33.099403381347656,34.491031646728516,,9.277305603027344,5.6122002601623535,8.406331062316895,16.259828567504883,7.120919704437256,33.94097900390625,16.30447769165039,,20.933874130249023,5.946227550506592,23.641244888305664,18.238235473632812,21.36037254333496,,43.26247787475586,,16.081958770751953,9.5360689163208,21.390727996826172,22.58050537109375,34.037681579589844,3.244598388671875,,,18.47781753540039,
,21.88157081604004,15.894378662109375,47.74831008911133,13.049253463745117,15.403934478759766,19.089069366455078,,37.622886657714844,33.48471450805664,34.64200973510742,,9.174393653869629,5.6122002601623535,8.398940086364746,16.1467342376709,7.088179111480713,33.41347122192383,16.168962478637695,,20.463672637939453,5.938653945922852,23.641244888305664,18.05270767211914,20.97247886657715,,42.882144927978516,,15.884347915649414,9.466318130493164,21.529329299926758,22.539785385131836,33.95775604248047,3.2312145233154297,,,18.097373962402344,
,21.852401733398438,16.17430877685547,48.43389892578125,13.07259750366211,15.593523025512695,19.041688919067383,,37.99897766113281,33.99005126953125,34.491031646728516,,9.133230209350586,5.590888977050781,8.286839485168457,16.827787399291992,7.387014865875244,33.44684982299805,15.96212387084961,,20.914003372192383,6.059850215911865,23.641244888305664,17.959949493408203,21.39426612854004,,42.99624252319336,,15.547459602355957,9.436424255371094,20.803987503051758,22.56755256652832,33.72372817993164,3.2465107440948486,,,18.0645751953125,
,21.801856994628906,16.235754013061523,49.08338928222656,13.156632423400879,15.75940990447998,19.154216766357422,,38.73065185546875,35.24707794189453,34.923152923583984,,9.267012596130371,5.661929607391357,8.325028419494629,16.792606353759766,7.261102199554443,33.219825744628906,15.954994201660156,,21.39082908630371,6.112874507904053,23.641244888305664,18.11970329284668,21.804752349853516,,43.81394958496094,,15.512639045715332,9.466318130493164,20.9333438873291,22.747085571289062,34.07192611694336,3.3459324836730957,,,18.136728286743164,
,22.062374114990234,16.235754013061523,49.28959274291992,13.198653221130371,15.640923500061035,19.16014289855957,,38.23147964477539,35.43656539916992,34.51707077026367,,9.33905029296875,5.619304656982422,8.370609283447266,17.003705978393555,7.387014865875244,33.27324676513672,16.061975479125977,,21.450429916381836,5.968951225280762,23.641244888305664,18.03209686279297,21.898897171020508,,44.35591506958008,,15.494354248046875,9.5360689163208,21.182828903198242,22.708215713500977,33.80935287475586,3.3650524616241455,,,18.14984893798828,
,21.959333419799805,16.24941062927246,49.64011001586914,13.25234603881836,15.729787826538086,19.243064880371094,,39.97517395019531,35.8471565246582,34.82943344116211,,9.457395553588867,5.644170761108398,8.41618824005127,17.146953582763672,7.3786234855651855,33.99440002441406,16.32587242126465,,21.45705223083496,5.999251842498779,23.641244888305664,18.057863235473633,21.578798294067383,,44.82182693481445,,15.538756370544434,9.54603385925293,21.192068099975586,22.72672462463379,34.220333099365234,3.3535802364349365,,,18.4122257232666,
,22.066261291503906,16.392784118652344,49.660728454589844,13.186984062194824,15.889751434326172,19.533275604248047,,39.65379333496094,36.38407516479492,35.03767776489258,,9.570596694946289,5.672585964202881,8.380461692810059,16.933338165283203,7.3786234855651855,32.799156188964844,16.418590545654297,,21.430566787719727,6.059850215911865,23.641244888305664,18.037248611450195,21.6917781829834,,44.56985092163086,,15.538756370544434,9.506175994873047,20.730066299438477,22.765592575073242,34.6769905090332,3.326812982559204,,,18.52373504638672,
,22.182912826538086,16.181135177612305,49.36174774169922,13.147297859191895,15.700163841247559,19.681344985961914,,39.67429733276367,35.97980880737305,35.05329513549805,,9.493414878845215,5.601545333862305,8.2966947555542,16.661922454833984,7.4080023765563965,33.20646667480469,16.418590545654297,,21.45705223083496,5.885628700256348,23.641244888305664,18.016633987426758,21.842411041259766,,44.284610748291016,,15.525693893432617,9.456352233886719,20.402048110961914,22.719318389892578,34.8196907043457,3.3249006271362305,,,18.418787002563477,
,22.072093963623047,16.24941062927246,50.310218811035156,13.42275619506836,15.789034843444824,19.604347229003906,,40.925662994384766,36.889408111572266,35.662418365478516,,9.513997077941895,5.633513927459717,8.453144073486328,16.5614013671875,7.428987979888916,33.180633544921875,16.47565269470215,,21.298114776611328,5.83260440826416,23.641244888305664,17.996023178100586,21.7670955657959,,44.641178131103516,,15.411657333374023,9.456352233886719,20.785507202148438,22.78780174255371,35.54463195800781,3.3363733291625977,,,18.366310119628906,
,21.850461959838867,16.153825759887695,50.47517395019531,13.609505653381348,15.830504417419434,19.604347229003906,,41.57527160644531,35.93558883666992,35.563499450683594,,9.508849143981934,5.619304656982422,8.479013442993164,16.64433479309082,7.466763496398926,32.975982666015625,16.632564544677734,,21.649106979370117,5.794731140136719,23.641244888305664,18.016633987426758,21.898897171020508,,44.54608154296875,,15.463886260986328,9.446389198303223,20.831707000732422,22.798912048339844,35.56175231933594,3.338284492492676,,,18.366310119628906,
,21.850461959838867,16.283546447753906,50.609195709228516,13.364398002624512,15.640923500061035,19.728729248046875,,40.843605041503906,35.56290817260742,35.42293930053711,,9.43681526184082,5.6122002601623535,8.329955101013184,16.6166934967041,7.261102199554443,32.83955001831055,16.48991584777832,,21.523277282714844,5.802306652069092,23.641244888305664,17.965097427368164,21.85371208190918,,44.213294982910156,,15.423843383789062,9.316849708557129,20.517547607421875,22.9506778717041,35.31059646606445,3.3459324836730957,,,18.077695846557617,
,23.329971313476562,15.778316497802734,49.92361831665039,13.268684387207031,15.368390083312988,19.604347229003906,,41.431678771972656,36.068233489990234,35.51665115356445,,9.421378135681152,5.587337970733643,8.22894287109375,16.460874557495117,7.060478687286377,32.77814483642578,16.168962478637695,,21.258377075195312,5.772006511688232,23.641244888305664,17.959949493408203,21.861238479614258,,44.11821365356445,,15.852141380310059,9.037841796875,20.050926208496094,22.789655685424805,35.361968994140625,3.3421084880828857,,,18.08425521850586,
,23.27747917175293,15.580317497253418,49.691650390625,13.102941513061523,15.398008346557617,20.196624755859375,,40.9461784362793,35.657657623291016,35.443763732910156,,9.354486465454102,5.466567516326904,7.996116638183594,16.1718692779541,7.197303295135498,32.77814483642578,16.10477066040039,,21.10605812072754,5.726557731628418,23.641244888305664,17.820798873901367,21.5411376953125,,44.070674896240234,,16.004478454589844,9.06773567199707,19.685943603515625,22.587909698486328,35.31059646606445,3.2904863357543945,,,17.966182708740234,
,23.446617126464844,15.293560028076172,50.89785385131836,13.095939636230469,15.634994506835938,20.575681686401367,,40.48119354248047,36.00507736206055,35.927940368652344,,9.282449722290039,5.448808193206787,7.945611476898193,16.207054138183594,7.324059009552002,33.33070755004883,16.168962478637695,,21.225263595581055,5.756856918334961,23.641244888305664,17.872333526611328,21.56749725341797,,44.40346908569336,,16.013181686401367,9.037841796875,19.967758178710938,22.67304801940918,35.45900344848633,3.344019651412964,,,17.920269012451172,
,23.621597290039062,15.16384220123291,51.341163635253906,13.07259750366211,15.540200233459473,20.492765426635742,,40.570091247558594,36.55462646484375,35.907108306884766,,9.28759479522705,5.463016510009766,7.970248222351074,16.24725914001465,7.328255653381348,32.955509185791016,16.168962478637695,,21.159038543701172,5.756856918334961,23.641244888305664,17.88264274597168,21.239866256713867,,44.67444610595703,,16.322223663330078,9.057771682739258,20.23572540283203,22.66379165649414,35.44757843017578,3.288573741912842,,,17.716928482055664,
,23.448564529418945,15.430112838745117,52.03705978393555,13.17764663696289,15.243973731994629,20.457229614257812,,40.036720275878906,36.75044250488281,36.12577438354492,,9.267012596130371,5.4949846267700195,8.06386947631836,16.28999137878418,7.294681072235107,33.351173400878906,16.25455093383789,,21.139171600341797,5.673534393310547,23.641244888305664,17.970251083374023,21.7670955657959,,44.99772262573242,,16.235166549682617,9.33677864074707,20.49444580078125,22.636030197143555,35.601707458496094,3.202535629272461,,,17.900588989257812,
,23.10444450378418,15.19797420501709,50.87722396850586,12.909187316894531,15.012911796569824,20.2677001953125,,39.318721771240234,36.264060974121094,35.032474517822266,,9.282449722290039,5.416839599609375,7.975174427032471,16.141712188720703,7.177159786224365,33.835514068603516,16.09050750732422,,20.668970108032227,5.582637310028076,23.641244888305664,17.45490264892578,21.62022590637207,,44.241817474365234,,16.154207229614258,9.257062911987305,20.240341186523438,22.330636978149414,34.92814636230469,3.1547372341156006,,,17.52670669555664,
,23.298858642578125,15.204805374145508,50.129798889160156,12.811145782470703,15.149175643920898,20.17293357849121,,39.16828536987305,36.35248947143555,35.032474517822266,,9.28759479522705,5.459463596343994,8.05031967163086,16.09898567199707,7.026060581207275,34.347137451171875,16.12617301940918,,20.390825271606445,5.5674872398376465,23.641244888305664,17.41883087158203,21.465822219848633,,44.31313705444336,,16.12200164794922,9.366671562194824,20.63766860961914,22.295473098754883,35.036598205566406,3.1566483974456787,,,17.42176055908203,
