Date,ABBN.SW,CFR.SW,CSGN.SW,GEBN.SW,GIVN.SW,HOLN.SW,LOGN.SW,LONN.SW,NESN.SW,NOVN.SW,PGHN.SW,ROG.SW,SCMN.SW,SGSN.SW,SIKA.SW,SLHN.SW,SREN.SW,UBSG.SW,ZURN.SW
2013-11-18,16.668439865112305,78.29241180419922,18.348529815673828,217.36659240722656,1043.079345703125,44.604522705078125,8.300113677978516,72.59646606445312,52.161354064941406,45.07950973510742,180.57858276367188,194.01806640625,317.3395690917969,1531.9344482421875,44.07877731323242,132.3151397705078,49.29529571533203,10.937469482421875,154.90802001953125
2013-11-19,16.475698471069336,77.66204071044922,18.188858032226562,215.99795532226562,1038.312744140625,44.43758773803711,8.140494346618652,72.72250366210938,52.27760314941406,44.7973747253418,181.21749877929688,191.7523956298828,315.8534851074219,1515.494140625,43.52506637573242,131.49075317382812,49.47520446777344,10.776815414428711,152.7035369873047
2013-11-20,16.425729751586914,77.74609375,18.17497444152832,215.27342224121094,1020.041015625,44.37081527709961,8.216102600097656,71.33609771728516,52.006343841552734,45.11085891723633,179.30072021484375,191.4503173828125,312.81390380859375,1508.7686767578125,43.72906494140625,130.8724365234375,49.20533752441406,10.648286819458008,150.14163208007812
2013-11-21,16.31151008605957,77.11570739746094,18.12637710571289,214.38783264160156,1013.6856689453125,44.270652770996094,8.484932899475098,71.42012786865234,51.928836822509766,45.36164855957031,176.6651153564453,191.7523956298828,313.8946228027344,1490.833740234375,43.6707763671875,130.7350311279297,48.30579376220703,10.661141395568848,150.43951416015625
2013-11-22,16.447145462036133,76.82154083251953,18.181917190551758,213.1802520751953,1014.480224609375,43.736473083496094,8.367319107055664,70.83197021484375,51.773826599121094,45.26760482788086,178.74166870117188,191.5258331298828,312.3410339355469,1487.097412109375,43.32106399536133,130.11676025390625,48.2158317565918,10.596877098083496,151.33323669433594
2013-11-25,16.532804489135742,77.49394226074219,18.327701568603516,214.14633178710938,1026.3966064453125,43.903404235839844,8.610945701599121,71.42012786865234,52.161354064941406,45.61244201660156,178.42218017578125,191.5258331298828,313.82708740234375,1516.241455078125,43.52506637573242,129.84194946289062,48.2158317565918,10.8153715133667,152.0481719970703
2013-11-26,16.454282760620117,76.77951049804688,18.411012649536133,213.90481567382812,1012.8914184570312,43.56953430175781,8.736959457397461,70.87397766113281,51.3475456237793,45.142215728759766,178.50205993652344,190.8461151123047,312.2059326171875,1513.999755859375,43.364776611328125,128.9488525390625,48.27581024169922,10.8153715133667,150.2607879638672
2013-11-27,16.568496704101562,77.66204071044922,18.39018440246582,215.75643920898438,1008.9193115234375,43.43598937988281,8.69495677947998,71.46214294433594,51.27003860473633,44.7973747253418,178.1027069091797,190.8461151123047,312.4085693359375,1532.681884765625,43.7144889831543,129.5671844482422,48.30579376220703,10.905339241027832,151.0353240966797
2013-11-28,16.568496704101562,78.082275390625,18.605398178100586,215.67593383789062,1004.9471435546875,43.76985549926758,8.778964042663574,71.67221069335938,51.30878448486328,44.640628814697266,178.6617889404297,190.46849060058594,312.4085693359375,1528.9453125,43.72906494140625,129.4984588623047,48.2158317565918,11.162388801574707,151.15447998046875
2013-11-29,16.55422019958496,77.40988159179688,18.730361938476562,214.38783264160156,1016.0691528320312,43.903404235839844,8.69495677947998,70.95800018310547,51.30878448486328,44.922767639160156,180.25909423828125,190.8461151123047,312.88140869140625,1526.7034912109375,43.37934875488281,128.8801727294922,48.36576461791992,11.104552268981934,150.6778564453125
